"Relative Intensity (%) Run #1","Angle (rad) Run #1","Relative Intensity (%) Run #2","Angle (rad) Run #2","Relative Intensity (%) Run #3","Angle (rad) Run #3","Relative Intensity (%) Run #4","Angle (rad) Run #4","Relative Intensity (%) Run #5","Angle (rad) Run #5","Relative Intensity (%) Run #6","Angle (rad) Run #6"
19.47,4.836,86.93,6.971,71.32,6.574,70.11,6.511,38.83,5.631,5.76,3.492
19.87,4.857,87.32,7.012,72.38,6.607,70.95,6.549,40.19,5.663,5.83,3.506
20.06,4.873,88.51,7.031,73.26,6.643,72.63,6.575,40.68,5.677,5.99,3.525
20.36,4.906,89.23,7.072,75.16,6.684,73.45,6.611,41.46,5.691,6.04,3.544
21.13,4.948,90.74,7.114,75.98,6.720,75.06,6.641,41.86,5.705,6.11,3.561
21.47,4.967,91.10,7.152,77.85,6.761,75.86,6.676,42.33,5.727,6.13,3.580
22.03,4.990,91.47,7.188,78.76,6.789,77.27,6.696,43.65,5.760,6.20,3.597
22.35,5.011,92.26,7.224,80.16,6.805,77.95,6.721,44.65,5.807,6.32,3.632
22.94,5.033,92.44,7.262,80.84,6.833,78.64,6.747,46.64,5.853,6.43,3.649
23.21,5.050,92.87,7.301,81.96,6.858,79.90,6.783,47.48,5.875,6.57,3.669
23.97,5.091,92.99,7.340,82.78,6.905,80.71,6.827,48.89,5.892,6.65,3.699
24.32,5.115,92.68,7.381,83.64,6.954,82.29,6.872,49.62,5.923,6.79,3.709
24.60,5.119,92.60,7.419,85.17,7.003,83.03,6.896,51.29,5.960,6.85,3.723
25.04,5.124,92.71,7.463,86.10,7.047,84.40,6.930,51.95,5.983,6.93,3.740
25.19,5.138,92.22,7.497,87.17,7.067,85.13,6.970,53.25,6.004,6.97,3.756
25.73,5.158,92.20,7.526,87.47,7.098,85.84,7.017,53.78,6.016,7.23,3.770
26.13,5.193,91.61,7.584,88.06,7.144,87.35,7.051,54.19,6.021,7.28,3.786
27.04,5.232,91.19,7.634,89.62,7.179,87.83,7.072,55.08,6.030,7.37,3.795
27.73,5.289,90.60,7.665,90.03,7.205,88.72,7.089,55.56,6.048,7.41,3.826
28.97,5.328,89.34,7.705,91.05,7.241,89.08,7.102,56.63,6.066,7.59,3.842
29.46,5.341,88.41,7.753,91.45,7.282,89.37,7.119,57.33,6.098,7.68,3.863
29.88,5.363,86.78,7.808,91.73,7.339,89.91,7.150,58.65,6.121,7.72,3.880
30.57,5.378,85.69,7.863,91.90,7.389,90.22,7.185,59.33,6.151,7.82,3.899
30.94,5.393,84.68,7.898,91.99,7.444,90.98,7.240,61.06,6.191,7.88,3.924
31.60,5.415,82.93,7.945,92.37,7.475,91.33,7.314,61.89,6.222,8.18,3.954
31.96,5.438,81.95,7.978,92.49,7.494,91.68,7.370,62.72,6.249,8.32,3.968
32.81,5.465,80.20,8.005,92.55,7.507,92.11,7.413,64.02,6.261,8.48,3.990
33.26,5.488,79.51,8.044,92.61,7.523,92.21,7.450,64.33,6.266,8.57,4.013
34.27,5.512,77.78,8.074,92.36,7.545,92.31,7.474,65.11,6.274,8.80,4.026
34.81,5.539,76.76,8.115,92.28,7.579,92.26,7.501,65.35,6.278,8.92,4.035
35.35,5.564,75.58,8.146,92.22,7.600,92.02,7.538,65.82,6.285,9.11,4.054
36.35,5.590,73.82,8.181,91.70,7.626,91.78,7.565,66.03,6.291,9.20,4.059
36.86,5.617,72.81,8.217,91.47,7.650,91.60,7.600,66.32,6.304,9.26,4.064
38.24,5.656,70.79,8.248,91.22,7.669,90.91,7.639,67.07,6.319,9.35,4.072
38.95,5.691,69.67,8.281,90.46,7.689,90.38,7.702,67.72,6.344,9.45,4.076
40.53,5.732,67.64,8.316,90.11,7.719,89.09,7.753,68.82,6.370,9.54,4.086
41.53,5.787,66.59,8.360,89.72,7.749,88.47,7.794,69.43,6.395,9.59,4.100
43.48,5.821,65.22,8.401,89.42,7.768,87.85,7.821,70.02,6.415,9.72,4.112
44.29,5.845,62.50,8.446,89.07,7.790,86.70,7.849,71.52,6.445,9.80,4.134
44.99,5.865,61.22,8.476,88.29,7.815,86.22,7.876,72.30,6.480,10.02,4.159
46.13,5.886,58.62,8.504,87.96,7.829,85.31,7.887,74.13,6.509,10.19,4.169
46.58,5.897,57.47,8.544,87.14,7.857,84.92,7.903,74.71,6.517,10.58,4.186
47.30,5.906,54.72,8.591,86.68,7.882,84.52,7.928,75.51,6.527,10.79,4.233
47.62,5.920,53.35,8.633,86.01,7.918,83.32,7.964,75.89,6.542,11.19,4.265
48.58,5.944,51.93,8.671,84.71,7.945,82.50,8.008,76.23,6.571,11.40,4.313
49.25,5.980,49.25,8.719,83.92,7.969,80.84,8.049,77.63,6.602,11.79,4.343
50.76,6.010,47.76,8.759,82.73,8.002,79.95,8.083,78.39,6.643,11.90,4.365
51.37,6.030,44.96,8.793,82.04,8.020,79.00,8.112,80.20,6.671,12.08,4.387
52.60,6.052,43.65,8.836,81.48,8.031,77.50,8.130,80.76,6.688,12.43,4.405
53.17,6.077,41.30,8.872,80.77,8.049,76.78,8.152,82.04,6.709,12.60,4.428
53.76,6.101,40.18,8.908,80.37,8.071,75.72,8.170,82.57,6.721,12.95,4.461
55.19,6.128,38.17,8.930,79.15,8.105,75.19,8.185,82.84,6.736,13.09,4.485
56.14,6.178,37.09,8.972,78.42,8.149,73.72,8.222,83.82,6.764,13.42,4.503
58.90,6.242,35.27,8.996,76.58,8.187,72.64,8.272,84.53,6.811,13.64,4.538
59.99,6.285,34.35,9.021,75.79,8.212,71.49,8.314,86.90,6.875,14.05,4.557
61.69,6.302,33.50,9.059,75.07,8.231,68.74,8.361,87.83,6.927,14.24,4.584
62.44,6.315,31.61,9.093,73.70,8.259,67.35,8.405,89.03,6.965,14.54,4.612
63.38,6.327,30.75,9.126,72.89,8.284,64.88,8.437,89.24,6.979,14.78,4.645
63.94,6.348,29.09,9.156,71.32,8.305,64.02,8.449,89.33,6.995,15.07,4.668
64.50,6.365,28.45,9.169,70.59,8.336,62.43,8.467,89.92,7.009,15.44,4.697
65.86,6.387,27.41,9.181,68.67,8.368,61.80,8.487,90.38,7.029,15.70,4.722
66.66,6.420,26.94,9.206,67.59,8.402,60.98,8.515,90.98,7.047,16.08,4.745
68.28,6.459,26.32,9.246,66.48,8.443,58.71,8.567,91.22,7.062,16.28,4.756
69.28,6.491,24.68,9.298,64.17,8.481,57.21,8.630,91.46,7.086,16.74,4.777
70.05,6.516,23.71,9.331,63.24,8.496,53.99,8.679,91.97,7.116,16.91,4.805
71.33,6.539,22.02,9.367,61.33,8.525,52.42,8.721,92.13,7.144,17.48,4.835
72.19,6.569,21.35,9.382,60.47,8.559,50.07,8.746,92.69,7.174,17.67,4.862
73.32,6.582,20.43,9.401,58.20,8.600,49.15,8.763,93.01,7.199,18.16,4.885
73.78,6.599,19.92,9.429,57.16,8.624,47.60,8.784,93.16,7.235,18.50,4.910
74.84,6.616,18.46,9.481,56.09,8.655,46.96,8.798,93.45,7.276,18.79,4.937
75.14,6.637,17.61,9.536,53.84,8.693,46.25,8.823,93.62,7.296,19.25,4.953
75.57,6.657,16.85,9.565,52.61,8.730,44.48,8.855,93.47,7.306,19.52,4.972
76.60,6.673,15.81,9.577,50.50,8.756,43.17,8.924,93.41,7.329,19.99,4.989
77.14,6.699,15.40,9.599,49.29,8.784,40.64,8.957,93.44,7.361,20.21,4.998
78.50,6.731,14.58,9.624,47.12,8.828,39.48,8.994,93.49,7.387,20.78,5.020
79.19,6.762,14.20,9.654,45.95,8.855,37.35,9.031,93.46,7.408,21.05,5.061
80.63,6.787,13.19,9.695,44.01,8.891,36.54,9.040,92.69,7.428,21.78,5.099
81.36,6.825,12.72,9.712,43.03,8.914,35.37,9.054,92.66,7.457,22.17,5.122
82.95,6.877,11.88,9.752,42.22,8.930,34.84,9.067,91.91,7.497,22.53,5.132
84.05,6.926,11.42,9.783,40.77,8.957,34.29,9.089,91.56,7.552,23.09,5.148
84.85,6.944,10.69,9.803,40.04,8.980,33.06,9.118,91.00,7.581,23.32,5.168
86.03,6.966,10.39,9.819,38.41,9.009,32.31,9.155,90.39,7.590,23.74,5.191
86.75,6.995,9.77,9.847,37.61,9.040,30.74,9.180,90.22,7.606,24.02,5.220
87.85,7.028,9.45,9.880,36.17,9.062,29.99,9.210,89.66,7.625,24.40,5.256
88.46,7.064,9.04,9.921,35.47,9.084,27.89,9.277,89.27,7.651,24.80,5.287
88.79,7.098,8.40,9.940,34.01,9.112,26.77,9.324,88.60,7.684,25.80,5.319
89.80,7.139,8.11,9.948,33.18,9.147,24.99,9.348,88.02,7.709,26.31,5.349
90.38,7.182,7.71,9.959,32.36,9.181,24.23,9.373,87.43,7.730,26.83,5.367
91.20,7.232,7.51,9.982,30.73,9.208,23.69,9.386,86.81,7.750,27.69,5.385
91.43,7.298,7.07,10.006,29.96,9.235,22.70,9.406,86.18,7.775,28.13,5.402
91.78,7.310,6.90,10.020,28.65,9.260,22.17,9.434,85.68,7.794,29.04,5.430
92.47,7.318,6.50,10.036,28.01,9.282,20.92,9.473,84.90,7.813,29.51,5.462
92.89,7.334,6.20,10.075,26.79,9.309,20.28,9.508,84.53,7.830,30.32,5.476
93.06,7.367,5.57,10.119,26.20,9.327,18.95,9.543,83.73,7.845,30.75,5.488
93.18,7.408,5.32,10.147,25.08,9.349,18.35,9.571,83.18,7.859,31.59,5.510
93.27,7.441,4.82,10.174,24.58,9.368,17.31,9.596,82.57,7.890,31.91,5.531
93.16,7.482,4.60,10.193,24.03,9.393,16.90,9.613,81.48,7.923,32.22,5.556
92.94,7.504,4.49,10.202,23.06,9.414,16.49,9.627,80.91,7.945,32.65,5.572
92.95,7.515,4.08,10.235,22.51,9.434,15.91,9.640,79.63,7.972,32.92,5.586
92.97,7.540,3.84,10.286,21.56,9.455,15.59,9.660,79.06,7.994,33.29,5.595
92.85,7.563,3.23,10.344,21.11,9.473,14.94,9.687,77.61,8.025,33.50,5.609
92.62,7.593,2.97,10.374,20.29,9.492,14.46,9.731,76.76,8.069,34.17,5.630
92.48,7.622,2.61,10.391,19.86,9.514,13.38,9.774,75.95,8.108,34.42,5.647
91.69,7.636,2.47,10.411,18.70,9.558,12.81,9.819,74.00,8.132,34.65,5.661
91.27,7.656,2.27,10.440,18.10,9.602,11.67,9.868,73.09,8.154,35.60,5.694
90.40,7.694,2.14,10.462,17.41,9.637,11.17,9.893,71.38,8.173,36.31,5.726
89.68,7.728,1.93,10.488,16.17,9.667,10.29,9.926,70.64,8.192,37.80,5.762
89.22,7.750,1.81,10.520,15.65,9.698,9.85,9.951,69.46,8.211,38.51,5.803
88.49,7.779,1.54,10.554,14.73,9.712,9.13,9.982,68.96,8.226,39.79,5.823
88.22,7.802,1.42,10.584,14.33,9.734,8.76,10.020,68.31,8.251,40.20,5.842
87.48,7.840,1.26,10.614,13.52,9.769,8.44,10.058,66.52,8.286,41.11,5.864
86.85,7.876,1.20,10.636,13.10,9.794,7.72,10.080,65.40,8.325,41.55,5.879
86.14,7.895,1.03,10.656,12.35,9.816,7.43,10.113,62.65,8.366,41.94,5.900
85.01,7.915,0.94,10.677,12.01,9.833,6.89,10.130,60.94,8.412,43.02,5.917
84.59,7.934,0.94,10.702,11.35,9.860,6.62,10.141,59.51,8.454,43.76,5.949
83.66,7.951,0.87,10.725,11.01,9.891,5.99,10.152,56.81,8.500,45.04,5.983
83.20,7.983,0.82,10.752,10.54,9.926,5.74,10.168,55.18,8.547,45.63,6.013
82.43,8.003,0.79,10.776,9.81,9.954,4.99,10.176,52.32,8.599,46.74,6.037
81.29,8.024,0.77,10.807,9.52,9.979,4.67,10.176,51.06,8.624,47.23,6.065
80.73,8.044,0.70,10.831,8.76,10.015,4.19,10.176,48.84,8.660,48.41,6.082
79.46,8.068,0.71,10.857,8.42,10.045,3.98,10.176,47.74,8.685,48.95,6.093
78.66,8.094,0.69,10.881,7.86,10.069,3.54,10.176,45.98,8.709,50.19,6.115
77.15,8.130,0.63,10.908,7.54,10.102,3.33,10.176,45.14,8.729,50.87,6.156
76.24,8.160,0.65,10.945,6.87,10.133,3.00,10.176,43.53,8.745,52.73,6.203
75.44,8.182,0.65,10.978,6.62,10.168,2.87,10.177,42.94,8.765,53.83,6.241
74.44,8.198,0.59,11.010,6.01,10.191,2.74,10.177,42.29,8.776,54.84,6.282
73.91,8.218,0.60,11.047,5.76,10.221,2.56,10.177,41.28,8.789,56.21,6.333
72.51,8.245,0.58,11.088,5.33,10.242,2.49,10.177,40.77,8.806,57.06,6.357
71.94,8.269,0.59,11.113,5.02,10.268,2.37,10.177,39.99,8.817,58.09,6.385
71.32,8.286,0.58,11.154,4.47,10.330,2.34,10.177,39.44,8.836,58.47,6.404
69.97,8.303,0.58,11.186,4.22,10.364,2.26,10.177,37.99,8.867,59.69,6.443
69.39,8.310,0.47,11.220,3.96,10.388,2.21,10.177,37.18,8.902,60.28,6.476
68.37,8.333,0.50,11.263,3.61,10.407,2.05,10.185,35.47,8.933,61.68,6.511
67.84,8.363,0.48,11.299,3.47,10.424,2.00,10.202,34.64,8.961,62.58,6.546
65.97,8.386,0.49,11.335,3.22,10.435,1.91,10.215,33.83,8.991,63.17,6.575
65.32,8.407,0.48,11.371,3.09,10.458,1.87,10.232,32.37,9.010,64.20,6.593
64.46,8.427,0.47,11.406,2.85,10.476,1.78,10.249,31.61,9.038,64.64,6.610
62.99,8.448,0.44,11.450,2.70,10.512,1.72,10.275,30.29,9.067,66.41,6.646
62.19,8.470,0.45,11.508,2.42,10.551,1.57,10.314,29.53,9.095,66.92,6.665
60.64,8.489,0.41,11.552,2.28,10.587,1.49,10.353,28.26,9.114,67.65,6.690
59.83,8.511,0.41,11.592,2.07,10.606,1.43,10.386,27.63,9.142,69.11,6.721
57.81,8.550,0.37,11.636,1.93,10.623,1.37,10.408,27.06,9.162,69.96,6.743
56.87,8.581,0.42,11.674,1.78,10.650,1.35,10.444,25.60,9.192,71.20,6.765
55.92,8.614,0.38,11.710,1.71,10.675,1.33,10.465,24.88,9.230,71.74,6.803
54.27,8.632,0.31,11.762,1.60,10.710,1.33,10.484,23.63,9.246,72.95,6.857
53.45,8.650,0.32,11.790,1.60,10.741,1.28,10.504,23.09,9.271,73.77,6.888
51.85,8.680,0.29,11.816,1.42,10.780,1.25,10.523,22.07,9.290,75.05,6.935
51.08,8.691,0.33,11.852,1.34,10.798,1.22,10.538,21.59,9.301,77.11,6.979
49.72,8.713,0.33,11.888,1.30,10.820,1.23,10.559,20.97,9.312,77.91,7.007
48.95,8.735,0.36,11.908,1.23,10.842,1.23,10.584,20.67,9.321,79.11,7.040
47.29,8.765,,11.925,1.21,10.867,1.22,10.611,20.40,9.337,79.54,7.062
46.50,8.784,,11.940,1.14,10.895,1.22,10.639,19.77,9.348,80.56,7.070
45.01,8.803,,,1.13,10.919,1.20,10.652,19.54,9.357,80.99,7.083
44.23,8.828,,,0.99,10.950,1.17,10.680,19.10,9.367,81.41,7.089
43.46,8.855,,,0.96,10.970,1.18,10.714,18.84,9.386,82.32,7.106
42.11,8.872,,,1.01,10.985,1.17,10.725,18.36,9.390,82.73,7.125
41.50,8.897,,,0.98,11.007,1.16,10.736,18.17,9.401,83.56,7.136
40.24,8.917,,,0.98,11.032,1.15,10.747,17.76,9.415,83.76,7.164
39.52,8.946,,,1.00,11.051,1.12,10.760,17.47,9.437,84.29,7.199
38.15,8.976,,,0.98,11.065,1.06,10.774,16.64,9.467,84.57,7.229
37.15,9.012,,,0.99,11.084,1.09,10.807,16.15,9.508,84.99,7.245
35.11,9.056,,,0.95,11.099,1.09,10.843,15.70,9.532,85.94,7.279
34.21,9.084,,,0.90,11.118,1.06,10.881,14.89,9.554,86.08,7.332
33.30,9.104,,,0.90,11.146,1.04,10.912,14.50,9.576,85.36,7.370
31.78,9.142,,,0.86,11.178,1.03,10.937,13.64,9.596,84.86,7.392
30.71,9.195,,,0.89,11.195,1.06,10.966,13.24,9.632,84.29,7.420
28.31,9.249,,,0.85,11.214,1.02,10.999,12.43,9.659,83.59,7.449
27.19,9.288,,,0.86,11.230,1.00,11.019,12.09,9.676,83.45,7.463
25.48,9.309,,,0.85,11.252,1.00,11.046,11.63,9.695,83.39,7.491
24.74,9.332,,,0.83,11.281,1.05,11.060,11.31,9.714,83.51,7.507
23.71,9.349,,,0.86,11.332,1.02,11.074,10.74,9.737,83.69,7.532
23.17,9.367,,,0.88,11.377,1.01,11.087,10.38,9.780,83.59,7.576
22.68,9.384,,,0.84,11.402,0.98,11.102,9.92,9.825,83.35,7.637
21.95,9.395,,,0.82,11.415,0.96,11.128,9.07,9.861,82.37,7.664
21.58,9.408,,,0.82,11.429,1.00,11.150,8.64,9.894,81.82,7.683
20.90,9.426,,,0.79,11.450,0.99,11.178,7.85,9.923,80.80,7.703
20.35,9.450,,,0.81,11.470,1.00,11.198,7.59,9.940,80.40,7.728
19.40,9.486,,,0.82,11.483,1.02,11.209,7.14,9.956,80.06,7.747
18.75,9.514,,,0.75,11.495,0.97,11.228,6.96,9.978,79.27,7.772
17.61,9.549,,,0.77,11.506,1.02,11.252,6.50,9.997,78.67,7.805
16.94,9.594,,,0.73,11.520,0.99,11.278,6.27,10.026,78.09,7.840
16.27,9.615,,,0.68,11.539,0.95,11.313,5.77,10.059,77.77,7.882
15.27,9.642,,,0.71,11.559,0.94,11.333,5.55,10.081,77.10,7.909
14.76,9.667,,,0.66,11.592,0.92,11.341,5.13,10.103,76.75,7.923
13.90,9.697,,,0.67,11.619,0.96,11.357,5.00,10.118,76.07,7.933
13.53,9.717,,,0.69,11.644,0.90,11.369,4.78,10.124,75.80,7.940
12.70,9.741,,,0.68,11.677,0.92,11.382,4.70,10.133,75.58,7.955
12.31,9.763,,,0.68,11.723,0.89,11.401,4.61,10.147,74.78,7.980
11.59,9.791,,,0.70,11.765,0.92,11.431,4.39,10.160,74.22,8.003
11.25,9.813,,,0.68,11.805,0.87,11.450,4.26,10.179,72.73,8.039
10.41,9.852,,,0.66,11.839,0.93,11.486,4.00,10.209,71.70,8.094
9.99,9.885,,,0.72,11.867,0.92,11.520,3.80,10.242,70.74,8.119
9.64,9.899,,,0.68,11.904,0.92,11.544,3.46,10.262,69.36,8.143
9.10,9.926,,,,11.932,0.91,11.578,3.39,10.270,68.79,8.160
8.77,9.953,,,,11.951,0.91,11.610,3.28,10.276,67.73,8.185
8.09,9.984,,,,,0.97,11.630,3.20,10.286,67.34,8.212
7.77,10.004,,,,,0.92,11.671,3.00,10.303,65.83,8.239
7.25,10.028,,,,,0.95,11.706,2.85,10.331,64.59,8.278
6.94,10.063,,,,,0.94,11.729,2.62,10.361,63.34,8.313
6.31,10.088,,,,,0.92,11.750,2.47,10.399,61.47,8.332
6.07,10.111,,,,,0.92,11.783,2.19,10.436,60.79,8.352
5.49,10.147,,,,,0.90,11.812,2.14,10.458,59.21,8.380
5.18,10.180,,,,,0.92,11.841,2.00,10.473,58.47,8.396
4.72,10.204,,,,,0.90,11.883,1.94,10.491,57.12,8.424
4.51,10.226,,,,,0.87,11.938,1.83,10.518,56.19,8.452
4.08,10.245,,,,,0.86,11.980,1.64,10.553,55.33,8.484
3.93,10.268,,,,,0.90,12.020,1.55,10.586,53.94,8.503
3.81,10.286,,,,,0.88,12.059,1.40,10.606,53.22,8.520
3.41,10.319,,,,,0.96,12.103,1.33,10.623,51.57,8.550
3.23,10.355,,,,,0.91,12.125,1.20,10.644,50.85,8.577
2.77,10.389,,,,,0.94,12.125,1.23,10.661,49.31,8.599
2.61,10.413,,,,,0.93,12.127,1.18,10.677,48.69,8.616
2.39,10.422,,,,,0.94,12.128,1.13,10.686,47.14,8.639
2.20,10.436,,,,,0.94,12.128,1.09,10.691,46.79,8.660
1.99,10.473,,,,,,12.128,1.11,10.694,45.52,8.677
1.92,10.491,,,,,,,1.07,10.703,45.04,8.693
1.73,10.515,,,,,,,1.02,10.719,43.60,8.721
1.63,10.532,,,,,,,0.99,10.732,43.13,8.735
1.51,10.548,,,,,,,1.03,10.736,42.40,8.759
1.42,10.575,,,,,,,0.96,10.746,41.27,8.779
1.23,10.611,,,,,,,0.95,10.774,40.70,8.800
1.13,10.639,,,,,,,1.01,10.799,39.41,8.823
0.98,10.658,,,,,,,0.96,10.821,38.65,8.850
0.96,10.674,,,,,,,0.90,10.837,37.17,8.875
0.84,10.689,,,,,,,0.95,10.862,36.25,8.897
0.80,10.714,,,,,,,0.93,10.881,34.91,8.927
0.71,10.740,,,,,,,0.94,10.906,34.10,8.976
0.64,10.769,,,,,,,0.91,10.923,33.10,9.010
0.62,10.790,,,,,,,0.90,10.947,31.60,9.031
0.56,10.806,,,,,,,0.89,10.975,30.74,9.060
0.56,10.821,,,,,,,0.83,10.996,29.43,9.081
0.57,10.835,,,,,,,0.86,11.025,28.77,9.096
0.56,10.853,,,,,,,0.78,11.060,27.72,9.122
0.55,10.873,,,,,,,0.78,11.084,27.09,9.156
0.57,10.917,,,,,,,0.74,11.118,26.51,9.173
0.52,10.969,,,,,,,0.76,11.142,25.26,9.188
0.48,11.022,,,,,,,0.74,11.154,24.77,9.219
0.43,11.054,,,,,,,0.73,11.175,23.38,9.260
0.41,11.093,,,,,,,0.80,11.195,22.72,9.283
0.39,11.128,,,,,,,0.78,11.242,21.61,9.305
0.36,11.168,,,,,,,0.78,11.296,21.22,9.315
0.37,11.187,,,,,,,0.71,11.325,20.45,9.334
0.36,11.204,,,,,,,0.72,11.351,19.90,9.360
0.34,11.231,,,,,,,0.70,11.379,19.40,9.381
0.35,11.259,,,,,,,0.68,11.393,18.61,9.390
0.34,11.296,,,,,,,0.75,11.404,18.33,9.409
0.33,11.336,,,,,,,0.77,11.420,17.37,9.445
0.32,11.368,,,,,,,0.72,11.431,16.78,9.477
0.32,11.393,,,,,,,0.73,11.448,15.70,9.513
0.35,11.407,,,,,,,0.70,11.478,15.12,9.549
0.33,11.417,,,,,,,0.69,11.516,14.14,9.574
0.28,11.428,,,,,,,0.72,11.555,13.67,9.594
0.31,11.450,,,,,,,0.63,11.580,13.12,9.616
0.30,11.483,,,,,,,0.69,11.592,12.66,9.646
0.27,11.512,,,,,,,0.72,11.605,12.23,9.676
0.25,11.542,,,,,,,0.74,11.624,11.45,9.698
0.30,11.581,,,,,,,0.69,11.647,11.22,9.715
0.37,11.605,,,,,,,0.74,11.671,10.44,9.750
0.24,11.622,,,,,,,0.74,11.674,10.09,9.775
0.24,11.643,,,,,,,0.74,11.688,9.47,9.792
0.21,11.676,,,,,,,0.74,11.715,9.28,9.800
0.25,11.713,,,,,,,0.73,11.754,8.98,9.808
0.25,11.739,,,,,,,0.66,11.779,8.89,9.821
0.27,11.776,,,,,,,0.65,11.811,8.53,9.839
0.26,11.809,,,,,,,0.65,11.849,8.37,9.857
0.28,11.833,,,,,,,0.65,11.864,7.80,9.887
0.28,11.864,,,,,,,0.65,11.883,7.50,9.926
0.28,11.908,,,,,,,0.67,11.897,7.19,9.954
0.26,11.929,,,,,,,0.61,11.911,6.77,9.960
0.20,11.954,,,,,,,0.61,11.930,6.53,9.984
0.22,11.979,,,,,,,,11.946,6.12,10.008
,12.017,,,,,,,,11.980,5.92,10.033
,,,,,,,,,12.023,5.46,10.063
,,,,,,,,,,5.27,10.077
,,,,,,,,,,4.85,10.105
,,,,,,,,,,4.59,10.152
,,,,,,,,,,4.09,10.182
,,,,,,,,,,3.85,10.218
,,,,,,,,,,3.46,10.235
,,,,,,,,,,3.34,10.262
,,,,,,,,,,3.05,10.286
,,,,,,,,,,2.90,10.317
,,,,,,,,,,2.76,10.345
,,,,,,,,,,2.43,10.385
,,,,,,,,,,2.30,10.422
,,,,,,,,,,2.10,10.430
,,,,,,,,,,2.03,10.454
,,,,,,,,,,1.87,10.476
,,,,,,,,,,1.83,10.494
,,,,,,,,,,1.75,10.512
,,,,,,,,,,1.69,10.529
,,,,,,,,,,1.53,10.562
,,,,,,,,,,1.46,10.598
,,,,,,,,,,1.37,10.612
,,,,,,,,,,1.31,10.620
,,,,,,,,,,1.30,10.644
,,,,,,,,,,1.29,10.664
,,,,,,,,,,1.23,10.683
,,,,,,,,,,1.20,10.722
,,,,,,,,,,1.14,10.754
,,,,,,,,,,1.10,10.791
,,,,,,,,,,1.14,10.829
,,,,,,,,,,1.10,10.860
,,,,,,,,,,1.09,10.893
,,,,,,,,,,1.07,10.945
,,,,,,,,,,1.01,11.007
,,,,,,,,,,1.04,11.066
,,,,,,,,,,1.01,11.095
,,,,,,,,,,0.92,11.110
,,,,,,,,,,0.87,11.134
,,,,,,,,,,0.84,11.172
,,,,,,,,,,0.88,11.186
,,,,,,,,,,0.93,11.215
,,,,,,,,,,0.92,11.242
,,,,,,,,,,0.89,11.272
,,,,,,,,,,0.87,11.288
,,,,,,,,,,0.91,11.307
,,,,,,,,,,0.88,11.307
,,,,,,,,,,0.88,11.322
,,,,,,,,,,0.86,11.340
,,,,,,,,,,0.84,11.374
,,,,,,,,,,0.87,11.399
,,,,,,,,,,0.85,11.421
,,,,,,,,,,0.80,11.446
,,,,,,,,,,0.78,11.481
,,,,,,,,,,0.81,11.505
,,,,,,,,,,0.81,11.552
,,,,,,,,,,0.80,11.600
,,,,,,,,,,0.81,11.662
,,,,,,,,,,0.82,11.721
,,,,,,,,,,0.83,11.770
,,,,,,,,,,0.79,11.816
,,,,,,,,,,0.77,11.875
,,,,,,,,,,0.78,11.924
,,,,,,,,,,0.77,11.963
,,,,,,,,,,0.76,12.021
,,,,,,,,,,0.75,12.076
,,,,,,,,,,0.76,12.131
,,,,,,,,,,0.77,12.197
,,,,,,,,,,0.75,12.376
,,,,,,,,,,0.76,12.689
,,,,,,,,,,0.74,12.753
,,,,,,,,,,,12.747
,,,,,,,,,,,12.738
